feature,p_value_weight,XGBoost_importance_pct,LightGBM_importance_pct,CatBoost_importance_pct,XGBoost_perm_pct,linear_coef_pct,correlation_pct,avg_importance_pct
SNOO_436300A_2,0.2700316222000602,0.0,0.0,0.0,0.0,0.0027087796235544534,0.0001255676073616392,0.0004723912051526821
SNOO_514560_1,0.881751389043618,0.0,0.0,0.0,0.0,2.1067809580572154e-05,0.0028130108287980843,0.0004723464397297761
SNOO_436400A_3,0.0634072914522214,0.0,0.0,0.0,0.0,0.002144471821757416,0.0006896048592066222,0.00047234611349400636
SNOO_427230A_1,0.0723631146417904,0.0,0.0,0.0,0.0,0.0008549544434394861,0.0019786200991313576,0.00047226242376180726
SNOO_124460A_1,0.2602794693086688,0.0,0.0,0.0,0.0,0.0002841253975015933,0.0025491939591905776,0.0004722198927820285
SNOO_301760A_1,0.15874239943679677,0.0,0.0,0.0,0.0,0.0025224411684424755,0.00031053647162465506,0.00047216294001118845
SNOO_446770A_1,0.4146988015315009,0.0,0.0,0.0,0.0,0.001155464457681487,0.0016773321498414187,0.00047213276792048425
SNOO_305520A_1,0.33458860753279324,0.0,0.0,0.0,0.0,8.719619871433695e-05,0.00274546945048596,0.00047211094153338287
SNOO_422430A_1,0.7734966919471459,0.0,0.0,0.0,0.0,0.0017464279399447772,0.001085839373649813,0.00047204455226576504
SNOO_422430A_2,0.7734966919471459,0.0,0.0,0.0,0.0,0.0017464279399447772,0.0010858393736498126,0.000472044552265765
SNOO_041670A_2,0.1902310129869072,0.0,0.0,0.0,0.0,0.0006567754991567172,0.002175307173242637,0.0004720137787332257
SNOO_042540A_1,1.0,0.0,0.0,0.0,0.0,0.0015778912771336657,0.001253756490765177,0.00047194129464980713
SNOO_156280A_1,0.25641010434524286,0.0,0.0,0.0,0.0,0.0006942331342174409,0.0021373624826526733,0.0004719326028116857
SNOO_104400A_3,0.14642920244843857,0.0,0.0,0.0,0.0,0.0005713508812367482,0.002260230511043834,0.0004719302320467637
SNOO_059850A_1,1.0,0.0,0.0,0.0,0.0,0.0015080466697959553,0.001322992140901559,0.0004718398017829191
SNOO_408040A_1,1.0,0.0,0.0,0.0,0.0,0.00022178389981545544,0.0026090274167005255,0.00047180188608599683
SNOO_117590A_2,0.6518925435612508,0.0,0.0,0.0,0.0,0.00044019065597329453,0.0023904210512881363,0.0004717686178769051
SNOO_088540A_1,0.1218709697196099,0.0,0.0,0.0,0.0,0.00012416144540291048,0.002706223588448585,0.0004717308389752492
SNOO_536050_6,1.0,0.0,0.0,0.0,0.0,0.0012498974527266607,0.0015804634443757422,0.00047172681618373383
SNOO_576970_2,1.0,0.0,0.0,0.0,0.0,0.0012498974527266607,0.0015804634443757422,0.00047172681618373383
SNOO_139070A_2,1.0,0.0,0.0,0.0,0.0,0.0012498974527266607,0.0015804634443757422,0.00047172681618373383
SNOO_122900A_1,0.19744919408320763,0.0,0.0,0.0,0.0,2.5276405743873676e-05,0.0028048578547839823,0.0004716890434213093
SNOO_420880A_2,1.0,0.0,0.0,0.0,0.0,0.0008400048304952417,0.0019896735786514106,0.0004716130681911087
SNOO_018610A_2,1.0,0.0,0.0,0.0,0.0,0.0011354018028967882,0.0016940068823234902,0.0004715681142033797
SNOO_114830A_2,0.3023319228142935,0.0,0.0,0.0,0.0,0.0006019670252956198,0.0022267311123622714,0.00047144968960964855
SNOO_164000A_2,0.5258854523049726,0.0,0.0,0.0,0.0,0.0010939944883575057,0.0017343341577881163,0.000471388107690937
SNOO_110980A_1,0.23044620917398645,0.0,0.0,0.0,0.0,0.0006561131016768844,0.002171806871687322,0.000471319995560701
SNOO_516330_1,1.0,0.0,0.0,0.0,0.0,0.0003140631542276776,0.002513441974009124,0.00047125085470613366
SNOO_418990A_1,0.09379065344476353,0.0,0.0,0.0,0.0,0.002165956088445087,0.0006613319592345141,0.00047121467461326685
SNOO_613330_1,1.0,0.0,0.0,0.0,0.0,0.0013112313656651578,0.001515897366713512,0.0004711881220631116
SNOO_521690_1,0.9649381402137347,0.0,0.0,0.0,0.0,0.0019078144652203183,0.0009189550248605204,0.0004711282483468064
SNOO_047640A_1,0.0723631146417904,0.0,0.0,0.0,0.0,0.0016255176806710863,0.001200790683611229,0.00047105139404705253
SNOO_506090_1,0.2479399442536929,0.0,0.0,0.0,0.0,0.00033756449351739773,0.002488458637567899,0.00047100385518088276
SNOO_505990_1,0.2479399442536929,0.0,0.0,0.0,0.0,0.00033756449351739773,0.002488458637567899,0.00047100385518088276
SNOO_017670A_1,0.1505482130187881,0.0,0.0,0.0,0.0,0.0020068428707258014,0.0008183934569482781,0.00047087272127901324
SNOO_115650A_1,0.5978332852064344,0.0,0.0,0.0,0.0,0.0010218927490039985,0.0018029824773562945,0.0004708125377267155
SNOO_302480A_2,0.20380768324669984,0.0,0.0,0.0,0.0,0.0001699338718609552,0.0026543151640415724,0.00047070817265042127
SNOO_432470A_2,0.1902310129869072,0.0,0.0,0.0,0.0,0.00016993387186095018,0.0026543151640415763,0.0004707081726504211
SNOO_138340A_1,0.09911179251811819,0.0,0.0,0.0,0.0,0.001235241172118109,0.0015888504030050204,0.00047068192918718827
SNOO_018010A_1,0.18376787357822857,0.0,0.0,0.0,0.0,0.002195933625987508,0.0006279439886686974,0.00047064626910936757
SNOO_570110_1,0.6979784891257167,0.0,0.0,0.0,0.0,0.0021453171910226798,0.0006782311665734481,0.000470591392932688
SNOO_117550A_1,0.7734966919471459,0.0,0.0,0.0,0.0,0.0012112190159683605,0.0016122797948078184,0.0004705831351293631
SNOO_122380A_1,0.578334598155157,0.0,0.0,0.0,0.0,0.0021708039465590384,0.0006526130654422299,0.0004705695020002114
SNOO_142050A_1,0.37148278727977846,0.0,0.0,0.0,0.0,0.001585896953840881,0.0012366746166007354,0.0004704285950736027
SNOO_504530_3,0.2700316222000602,0.0,0.0,0.0,0.0,0.0004722422777860296,0.0023496999475302155,0.0004703237042193742
SNOO_064360A_3,0.2700316222000602,0.0,0.0,0.0,0.0,0.0004722422777860296,0.0023496999475302155,0.0004703237042193742
SNOO_304640A_2,0.2700316222000602,0.0,0.0,0.0,0.0,0.0004722422777860296,0.0023496999475302155,0.0004703237042193742
SNOO_413020A_2,0.2700316222000602,0.0,0.0,0.0,0.0,0.0004722422777860296,0.0023496999475302155,0.0004703237042193742
SNOO_414530A_1,1.0,0.0,0.0,0.0,0.0,0.0012394833448691718,0.0015812863408650136,0.00047012828095569756
SNOO_059770A_1,0.1466298550879456,0.0,0.0,0.0,0.0,0.0009410360320465696,0.001879477968225757,0.0004700856667120544
SNOO_027970A_1,1.0,0.0,0.0,0.0,0.0,0.0021539824675628973,0.000666218158194322,0.0004700334376262032
SNOO_507010_2,0.7565799644866135,0.0,0.0,0.0,0.0,0.0005547685986727027,0.0022643153293518616,0.0004698473213374274
